RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,zip,date,rent_price,year,month,quarter,year_month,rent_ma_3m,rent_ma_6m,rent_ma_12m,rent_std_3m,rent_std_12m,rent_lag_1m,rent_lag_3m,rent_lag_6m,rent_lag_12m,rent_pct_change_1m,rent_pct_change_3m,rent_pct_change_6m,rent_pct_change_12m,rent_momentum_3m,rent_momentum_6m,rent_momentum_12m,rent_acceleration,rent_yoy,month_sin,month_cos,time_index,rent_vs_12m_avg,rent_vs_12m_min,rent_vs_12m_max,avg_gentrification_score,std_gentrification_score,total_gentrification_score,business_count,gentrified_business_count,gentrification_rate,avg_indicator_count,high_price_business_count,trendy_category_business_count,high_engagement_business_count,avg_rating,std_rating,median_rating,avg_review_count,total_reviews,median_review_count,high_price_business_pct,gentrification_intensity,business_quality_index,premium_business_density,lagged_rent_gentrification_interaction,lagged_rent_gentrification_score_interaction,momentum_gentrification_interaction,target
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-02-28,2328.685696708959,2021,2,1,2021-02,2330.5984089003655,2419.2076006570023,2634.0709955135667,2.587028945608119,247.54562133601215,2329.5675891563255,2424.1361701258634,2679.1847331604795,2894.2815475050843,-0.0003785648682063103,-0.03937504608577691,-0.1308230194481801,-0.19541839365409275,-95.45047341690452,-350.4990364515206,-565.5958507961254,0.0013245764424069106,-0.19541839365409275,0.8660254037844386,0.5000000000000001,37,0.8840633759208656,1.0,0.7865001425481354,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2357.6318962326422
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-03-31,2357.6318962326422,2021,3,1,2021-03,2338.6283940326425,2377.983666050268,2583.8052836824004,16.463421742553837,236.14341885412117,2328.685696708959,2333.5419408358116,2604.975503873052,2960.8204382066447,0.012430273250096269,0.010323343658525497,-0.09495045434118732,-0.20372344576875145,24.089955396830646,-247.34360764040957,-603.1885419740024,0.012808838118302579,-0.20372344576875145,1.0,6.123233995736766e-17,38,0.9124650031184164,1.0124302732500963,0.8047049778875196,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2376.237493168753
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-04-30,2376.237493168753,2021,4,2,2021-04,2354.1850287034517,2358.300131038059,2537.6743237780847,23.96255429755293,215.5816401028424,2357.6318962326422,2329.5675891563255,2494.338703242004,2929.8090120205375,0.007891646259893914,0.02003371966096479,-0.04734770379008657,-0.18894457508341633,46.66990401242765,-118.10121007325097,-553.5715188517843,-0.004538626990202355,-0.18894457508341633,0.8660254037844387,-0.49999999999999983,39,0.9363839445051465,1.0204200148293938,0.8182803772518612,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2410.78780804625
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-05-31,2410.78780804625,2021,5,2,2021-05,2381.552399149215,2356.0754040247903,2496.5782696479046,26.97357798608991,184.1226266640719,2376.237493168753,2328.685696708959,2424.1361701258634,2903.940457608411,0.014539924976700647,0.03525684528973705,-0.005506440704162285,-0.16982188745299043,82.10211133729126,-13.348362079613253,-493.15264956216106,0.0066482787168067325,-0.16982188745299043,0.49999999999999994,-0.8660254037844387,40,0.9656367826938774,1.035256845289737,0.8475451878951734,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2446.3232580767894
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-06-30,2446.3232580767894,2021,6,2,2021-06,2411.1161864305977,2374.87229023162,2463.402231028145,35.04403636798,148.08643761292518,2410.78780804625,2357.6318962326422,2333.5419408358116,2844.4357215139103,0.014740181575473521,0.03761883353625772,0.04833052934141069,-0.13996184214183305,88.6913618441472,112.78131724097784,-398.1124634371208,0.00020025659877287438,-0.13996184214183305,1.2246467991473532e-16,-1.0,41,0.9930669166666187,1.0505167191665596,0.8814258028202653,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2484.729692996779
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-07-31,2484.729692996779,2021,7,3,2021-07,2447.280253039939,2400.7326408716954,2439.178373801976,36.980230759562424,111.71646790538594,2446.3232580767894,2376.237493168753,2329.5675891563255,2775.415979710805,0.01569965653279315,0.04565713660352588,0.06660553853972817,-0.10473611481631495,108.4921998280256,155.16210384045326,-290.6862867140262,0.0009594749573196282,-0.10473611481631495,-0.4999999999999998,-0.8660254037844388,42,1.018674861864982,1.0670094708394313,0.9274200700844121,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2537.5691665781255
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-08-31,2537.5691665781255,2021,8,3,2021-08,2489.5407058838978,2435.546552516557,2427.3770765867794,45.81280757943092,89.28641828554065,2484.729692996779,2410.78780804625,2328.685696708959,2679.1847331604795,0.021265682834746613,0.052589181888480496,0.08970015582797353,-0.052857708850594376,126.78135853187541,208.88346986916667,-141.61556658235395,0.005566026301953464,-0.052857708850594376,-0.8660254037844384,-0.5000000000000004,43,1.045395538688324,1.0897001558279735,0.97412400339477,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2561.894570349302
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-09-30,2561.894570349302,2021,9,3,2021-09,2528.064476641402,2469.5903315359997,2423.786998793134,39.45071510509868,82.07081213178908,2537.5691665781255,2446.3232580767894,2357.6318962326422,2604.975503873052,0.00958610472240995,0.047242862075133285,0.08663891697557169,-0.016537941896074493,115.57131227251239,204.26267411665958,-43.08093352374999,-0.011679578112336664,-0.016537941896074493,-1.0,-1.8369701987210297e-16,44,1.0569800777151355,1.1001461356377669,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2592.3036765747293
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-10-31,2592.3036765747293,2021,10,4,2021-10,2563.9224711673855,2505.6013621036623,2431.9507465708607,27.42354704335602,93.76584307356018,2561.894570349302,2484.729692996779,2376.237493168753,2494.338703242004,0.011869772697664649,0.04329403873634563,0.09092785718057494,0.039274928142435384,107.57398357795046,216.06618340597606,97.9649733327251,0.0022836679752546996,0.039274928142435384,-0.8660254037844386,0.5000000000000001,45,1.0659359282789638,1.1132046202020012,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.5802350784656
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-11-30,2606.5802350784656,2021,11,4,2021-11,2586.926160667499,2538.2334332756986,2447.154418650244,22.823023815265756,106.33264166383043,2592.3036765747293,2537.5691665781255,2410.78780804625,2424.1361701258634,0.005507286292399272,0.027195738902124456,0.08121512245032037,0.07526147549010398,69.01106850034012,195.79242703221553,182.44406495260228,-0.006362486405265377,0.07526147549010398,-0.5000000000000004,0.8660254037844384,46,1.0651474280548894,1.1193353567474753,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.7580712454596
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2021-12-31,2663.7580712454596,2021,12,4,2021-12,2620.8806609662183,2574.47256880381,2474.672429517715,37.81281879031611,116.5002511321994,2606.5802350784656,2561.894570349302,2446.3232580767894,2333.5419408358116,0.021935958616394746,0.039761004248613174,0.0888822899634325,0.1415085474278528,101.8635008961578,217.4348131686702,330.21613040964803,0.016428672323995475,0.1415085474278528,-2.4492935982947064e-16,1.0,47,1.0764083518579448,1.1438890508109556,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.0536411935564
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-01-31,2686.0536411935564,2022,1,1,2022-01,2652.130649172494,2608.02656016994,2504.3796005208173,40.99272225568084,121.4801904904933,2663.7580712454596,2592.3036765747293,2484.729692996779,2329.5675891563255,0.008369968049565468,0.036164730801408584,0.08102448679396002,0.15302670491150483,93.74996461882711,201.32394819677756,356.4860520372308,-0.013565990566829278,0.15302670491150483,0.49999999999999994,0.8660254037844387,48,1.0725425333423726,1.153463365618491,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.5272599319123
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-02-28,2722.5272599319123,2022,2,1,2022-02,2690.779657456976,2638.8529090622374,2537.199730789397,29.668262622001443,122.89164686362805,2686.0536411935564,2606.5802350784656,2537.5691665781255,2328.685696708959,0.013578886951099323,0.044482430770045545,0.07288790224512387,0.16912611426245916,115.94702485344669,184.9580933537868,393.8415632229535,0.005208918901533854,0.16912611426245916,0.8660254037844386,0.5000000000000001,49,1.0730441229728707,1.1547719829725547,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.4233627989815
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-03-31,2704.4233627989815,2022,3,1,2022-03,2704.3347546414834,2662.6077078038506,2566.0990196699254,18.2369708154162,117.4823138251699,2722.5272599319123,2663.7580712454596,2561.894570349302,2357.6318962326422,-0.006649666065559834,0.015266135461959873,0.05563413658753591,0.14709313490392284,40.66529155352191,142.5287924496797,346.7914665663393,-0.020228553016659157,0.14709313490392284,1.0,6.123233995736766e-17,50,1.0539045228063135,1.1381115610597436,0.9933503339344402,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.7470039993946
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-04-30,2720.7470039993946,2022,4,2,2022-04,2715.899208910096,2684.014929041295,2594.8081455724787,9.978156682031202,108.62825162812702,2704.4233627989815,2686.0536411935564,2592.3036765747293,2376.237493168753,0.006035904520333091,0.012916109445387791,0.04954794786789041,0.1449810937757876,34.693362805838206,128.4433274246653,344.5095108306414,0.012685570585892925,0.1449810937757876,0.8660254037844387,-0.49999999999999983,51,1.0485349402967634,1.1285717452687558,0.9993461017053096,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.9530527065585
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-05-31,2727.9530527065585,2022,5,2,2022-05,2717.707806501645,2704.2437319793103,2621.2385826275045,12.055667458078707,97.83210720740783,2720.7470039993946,2722.5272599319123,2606.5802350784656,2410.78780804625,0.0026485552300787862,0.001992925049639993,0.04656400597023613,0.1315608298672064,5.425792774646197,121.37281762809289,317.1652446603084,-0.0033873492902543045,0.1315608298672064,0.49999999999999994,-0.8660254037844387,52,1.0407114677718823,1.115123703991261,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.0082521664167
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-06-30,2711.0082521664167,2022,6,2,2022-06,2719.9027696241233,2712.1187621328036,2643.2956654683067,8.503888234033148,83.61566685091205,2727.9530527065585,2704.4233627989815,2663.7580712454596,2446.3232580767894,-0.0062115440452062964,0.0024348589270506427,0.01773816527522154,0.10819706398806539,6.584889367435153,47.250180920957064,264.68499408962725,-0.008860099275285083,0.10819706398806539,1.2246467991473532e-16,-1.0,53,1.025616728231616,1.0910676762174192,0.9937884559547937,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.727773995392
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-07-31,2701.727773995392,2022,7,3,2022-07,2713.5630262894556,2714.731117599776,2661.3788388848575,13.297987215544097,68.26053493349268,2711.0082521664167,2720.7470039993946,2686.0536411935564,2484.729692996779,-0.0034232570718324418,-0.006990444159653553,0.0058353759438962705,0.08733267107896014,-19.019230004002566,15.67413280183564,216.9980809986132,0.0027882869733738547,0.08733267107896014,-0.4999999999999998,-0.8660254037844388,54,1.0151609137793556,1.0646912839182359,0.990386462595041,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.7541712345324
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-08-31,2689.7541712345324,2022,8,3,2022-08,2700.83006579878,2709.2689361502125,2674.0609226062247,10.65543988157727,56.24686535309149,2701.727773995392,2727.9530527065585,2722.5272599319123,2537.5691665781255,-0.0044318316878952935,-0.014002763513150218,-0.01203774492167975,0.059972751348341014,-38.19888147202619,-32.77308869737999,152.18500465640682,-0.0010085746160628517,0.059972751348341014,-0.8660254037844384,-0.5000000000000004,55,1.005868695247606,1.0499082211910842,0.9859972364868498,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.5943316795783
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-09-30,2720.5943316795783,2022,9,3,2022-09,2704.0254256365006,2711.964097630312,2687.285902717081,15.54793479428654,45.01118535401638,2689.7541712345324,2711.0082521664167,2704.4233627989815,2561.894570349302,0.011465791474501552,0.0035359831551604604,0.0059794517023623595,0.061946249922625984,9.586079513161621,16.170968880596774,158.6997613302765,0.015897623162396846,0.061946249922625984,-1.0,-1.8369701987210297e-16,56,1.0123948214549183,1.0494890534099626,0.9973024751948428,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.6300479103975
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-10-31,2694.6300479103975,2022,10,4,2022-10,2701.6595169415027,2707.611271615479,2695.8131003283875,16.578267406877348,33.636872183453754,2720.5943316795783,2701.727773995392,2720.7470039993946,2592.3036765747293,-0.009543607243036378,-0.002627106310751026,-0.00959918583043784,0.03947314207835184,-7.09772608499452,-26.116956088997085,102.32637133566823,-0.02100939871753793,0.03947314207835184,-0.8660254037844386,0.5000000000000001,57,0.9995611519144832,1.0337798206427669,0.9877846120690752,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.6983097150805
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-11-30,2719.6983097150805,2022,11,4,2022-11,2711.640896435019,2706.2354811168993,2705.2396065481053,14.738637640104491,19.03948439369838,2694.6300479103975,2689.7541712345324,2727.9530527065585,2606.5802350784656,0.00930304396483761,0.011132667364469384,-0.0030259842570560247,0.04339711976416849,29.94413848054819,-8.254742991477997,113.11807463661489,0.018846651207873988,0.04339711976416849,-0.5000000000000004,0.8660254037844384,58,1.00534470334235,1.021000495155127,0.996974015742944,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.9248306695185
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2022-12-31,2727.9248306695185,2022,12,4,2022-12,2714.0843960983325,2709.0549108674163,2710.5868365001097,17.3427984857367,14.888399481155671,2719.6983097150805,2720.5943316795783,2711.0082521664167,2663.7580712454596,0.0030247917296752913,0.002694447644980169,0.006239958321625716,0.024088809008866674,7.330498989940224,16.916578503101846,64.16675942405891,-0.006278252235162318,0.024088809008866674,-2.4492935982947064e-16,1.0,59,1.0063963987192512,1.015588366827014,0.9999896545004644,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736.6206529736014
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-01-31,2736.6206529736014,2023,1,1,2023-01,2728.0812644527336,2714.870390697118,2714.800754148447,8.462256140445131,14.46345091185934,2727.9248306695185,2694.6300479103975,2701.727773995392,2686.0536411935564,0.0031877059830671683,0.015583068664942079,0.012915023976160622,0.018825763940282014,41.99060506320393,34.89287897820941,50.56701178004505,0.00016291425339187704,0.018825763940282014,0.49999999999999994,0.8660254037844387,60,1.0080373849873925,1.0174240762372564,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.140707205011
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-02-28,2700.140707205011,2023,2,1,2023-02,2721.562063616044,2716.601480025531,2712.935208087872,19.054139032051374,14.815717926917344,2736.6206529736014,2719.6983097150805,2689.7541712345324,2722.5272599319123,-0.013330289577750398,-0.0071910926444331835,0.003861518677638731,-0.008222710220892715,-19.5576025100695,10.38653597047869,-22.3865527269013,-0.016517995560817567,-0.008222710220892715,0.8660254037844386,0.5000000000000001,61,0.9952838899931271,1.0038615186776387,0.9866697104222496,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2665.177673823863
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-03-31,2665.177673823863,2023,3,1,2023-03,2700.646344667492,2707.365370382912,2709.664734006612,35.72417345972482,20.213719541556056,2700.140707205011,2727.9248306695185,2720.5943316795783,2704.4233627989815,-0.012948596822325964,-0.023001791009855332,-0.020369320486492093,-0.014511666152188685,-62.747156845655354,-55.41665785571513,-39.245688975118355,0.00038169275542443426,-0.014511666152188685,1.0,6.123233995736766e-17,62,0.9835820795006737,1.0,0.9738937221451908,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2669.3460032074313
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-04-30,2669.3460032074313,2023,4,2,2023-04,2678.2214614121017,2703.1513629324177,2705.3813172739488,19.096694597769776,22.917144183791596,2665.177673823863,2736.6206529736014,2694.6300479103975,2720.7470039993946,0.0015639968113598801,-0.024583111178770656,-0.009383122823325318,-0.01889223831411213,-67.27464976617011,-25.284044702966185,-51.40100079196327,0.014512593633685844,-0.01889223831411213,0.8660254037844387,-0.49999999999999983,63,0.9866801349456985,1.0015639968113599,0.9754168888212293,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2660.9289026688275
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-05-31,2660.9289026688275,2023,5,2,2023-05,2665.150859900041,2693.3564617580423,2699.7959714374706,4.208614333687911,24.9896912189024,2669.3460032074313,2700.140707205011,2719.6983097150805,2727.9530527065585,-0.0031532444757966793,-0.014522133765678014,-0.021608796400807373,-0.024569392780140586,-39.211804536183536,-58.769407046253036,-67.02415003773103,-0.0047172412871565594,-0.024569392780140586,0.49999999999999994,-0.8660254037844387,64,0.9856037014723195,1.0,0.9723411609049549,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2680.192909003459
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-06-30,2680.192909003459,2023,6,2,2023-06,2670.155938293239,2685.401141480366,2697.228026173891,9.65750905503967,25.313963165349236,2660.9289026688275,2665.177673823863,2727.9248306695185,2711.0082521664167,0.007239579499967341,0.0056338589832372055,-0.017497520873529515,-0.01136674635288637,15.015235179595948,-47.73192166605941,-30.81534316295756,0.01039282397576402,-0.01136674635288637,1.2246467991473532e-16,-1.0,65,0.9936842131977263,1.0072395794999673,0.9793805020404168,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2676.7384560640303
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-07-31,2676.7384560640303,2023,7,3,2023-07,2672.6200892454394,2675.4207753287706,2695.1455830129444,10.271134015049077,25.93050145206367,2680.192909003459,2669.3460032074313,2736.6206529736014,2701.727773995392,-0.001288882202405861,0.002769387276028157,-0.021881804058046295,-0.00924938410593712,7.392452856598993,-59.88219690957112,-24.98931793136171,-0.008528461702373202,-0.00924938410593712,-0.4999999999999998,-0.8660254037844388,66,0.9931702661759977,1.005941366332391,0.9781181959419537,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2689.080077975445
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-08-31,2689.080077975445,2023,8,3,2023-08,2682.003814347645,2673.577337123843,2695.0894085746872,6.366980561913682,25.943969565016637,2676.7384560640303,2660.9289026688275,2700.140707205011,2689.7541712345324,0.004610693989715475,0.010579454144145961,-0.0040963158697812085,-0.000250615192383119,28.15117530661746,-11.060629229566075,-0.6740932590873854,0.005899576192121336,-0.000250615192383119,-0.8660254037844384,-0.5000000000000004,67,0.9977702667005692,1.010579454144146,0.9826279996292145,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2668.7173816734626
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-09-30,2668.7173816734626,2023,9,3,2023-09,2678.1786385709797,2674.167288432109,2690.7663294075105,10.257457989785463,25.62793160731287,2689.080077975445,2680.192909003459,2665.177673823863,2720.5943316795783,-0.007572365162629491,-0.004281604988748078,0.001328132035760543,-0.019068241597816282,-11.475527329996567,3.539707849599381,-51.87695000611575,-0.012183059152344966,-0.019068241597816282,-1.0,-1.8369701987210297e-16,68,0.9918056995536647,1.0029269774915157,0.9751871815969979,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2665.3664602702993
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-10-31,2665.3664602702993,2023,10,4,2023-10,2674.3879733064023,2673.5040312759206,2688.327697104169,12.833574064448104,26.60068619167452,2668.7173816734626,2676.7384560640303,2669.3460032074313,2694.6300479103975,-0.0012556299240131796,-0.004248452353635135,-0.0014908306874981125,-0.010859964863373817,-11.371995793731003,-3.9795429371320097,-29.263587640098194,0.006316735238616311,-0.010859964863373817,-0.8660254037844386,0.5000000000000001,69,0.9914589144550333,1.0016676723669773,0.9739627073902707,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2624.631408122317
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-11-30,2624.631408122317,2023,11,4,2023-11,2652.9050833553597,2667.454448851502,2680.405455304772,24.54297663183679,30.30679563381201,2665.3664602702993,2689.080077975445,2660.9289026688275,2719.6983097150805,-0.015283096247804884,-0.023966809460598038,-0.013640911078122042,-0.03495494380872066,-64.44866985312774,-36.29749454651028,-95.06690159276332,-0.014027466323791704,-0.03495494380872066,-0.5000000000000004,0.8660254037844384,70,0.9791919364019824,1.0,0.9590775415914525,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2588.0676857004537
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,94108,2023-12-31,2588.0676857004537,2023,12,4,2023-12,2626.0218513643563,2652.100244967668,2668.7506932240167,38.6681411087703,36.608110611550885,2624.631408122317,2668.7173816734626,2680.192909003459,2727.9248306695185,-0.01393099324678948,-0.030220395957565316,-0.03437260914821949,-0.05126869457570038,-80.64969597300887,-92.12522330300544,-139.85714496906485,0.0013521030010154034,-0.05126869457570038,-2.4492935982947064e-16,1.0,71,0.9697674991791411,1.0,0.9457166388363946,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2590.843604753759
